row_type	historical_sha	hunk_id	path	current_disposition	recommended_disposition	evidence	rationale
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:infrastructure/study/wrangler.toml:22,4	infrastructure/study/wrangler.toml	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-analyze.ts:79,5	scripts/study-analyze.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	full replay analysis is replaced by the deterministic bounded summary analyzer
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-analyze.ts:126,5	scripts/study-analyze.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	full replay analysis is replaced by the deterministic bounded summary analyzer
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-replay.ts:48,5	scripts/study-replay.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:scripts/study-replay.ts:60,5	scripts/study-replay.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-analyze.test.ts:89,5	tests/study-analyze.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	full replay analysis is replaced by the deterministic bounded summary analyzer
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-analyze.test.ts:121,3	tests/study-analyze.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	full replay analysis is replaced by the deterministic bounded summary analyzer
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-analyze.test.ts:239,3	tests/study-analyze.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	full replay analysis is replaced by the deterministic bounded summary analyzer
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-telemetry.test.ts:39,8	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-telemetry.test.ts:399,3	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:tests/study-telemetry.test.ts:528,32	tests/study-telemetry.test.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	old replay tests are replaced by focused bounded-summary analyzer tests
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/appStageNavigation.ts:17,12	utils/appStageNavigation.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/appStageNavigation.ts:68,3	utils/appStageNavigation.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyMetrics.ts:483,3	utils/studyMetrics.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	full replay analysis is replaced by the deterministic bounded summary analyzer
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:22,9	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:38,7	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:78,16	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:98,11	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:211,82	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:323,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:338,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:393,8	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:402,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:409,10	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:432,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:436,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:442,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:453,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:464,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:471,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:479,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:496,8	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:506,2	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:537,24	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:573,77	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:661,13	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:677,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:688,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:708,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:728,11	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:753,30	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:792,20	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:892,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:900,39	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:940,46	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:987,12	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1001,5	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1013,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1022,11	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1036,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1041,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1045,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1051,8	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1072,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1076,9	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1115,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1123,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1128,7	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1217,4	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetry.ts:1282,3	utils/studyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetryProject.ts:47,3	utils/studyTelemetryProject.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetryProject.ts:220,7	utils/studyTelemetryProject.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81	283e0be97a6219d4dbc5c7f7a413eb1d2a3dbb81:utils/studyTelemetryProject.ts:238,3	utils/studyTelemetryProject.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:PLAN-telemetry.md:13,30	PLAN-telemetry.md	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical telemetry documentation is replaced by the G8 schema evidence
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:PLAN-telemetry.md:607,2	PLAN-telemetry.md	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical telemetry documentation is replaced by the G8 schema evidence
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:README.md:41,6	README.md	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/stages/foundry/MechanismFoundry.tsx:61,3	components/stages/foundry/MechanismFoundry.tsx	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/stages/path/MechanismRecommendationSheet.tsx:19,3	components/stages/path/MechanismRecommendationSheet.tsx	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:components/ui/ContextHelp.tsx:15,3	components/ui/ContextHelp.tsx	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:docs/study/README.md:15,29	docs/study/README.md	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical telemetry documentation is replaced by the G8 schema evidence
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useMotionSmithAppController.ts:34,4	hooks/useMotionSmithAppController.ts	PENDING_HUNK_VERIFICATION	REPLACED_BY_LEAN_TELEMETRY	artifacts/quality/G8/result.md	stable product boundary is eligible for Sol-owned lean summary wiring; historical event stream is replaced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useProjectHistory.ts:7,3	hooks/useProjectHistory.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useProjectHistory.ts:43,6	hooks/useProjectHistory.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetry.ts:12,6	hooks/useStudyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetry.ts:110,3	hooks/useStudyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetry.ts:193,6	hooks/useStudyTelemetry.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:hooks/useStudyTelemetryBoundary.ts:1,4	hooks/useStudyTelemetryBoundary.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
hunk	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5	30a9e9f403bb371dffba2c4261fbd1bcb9e788c5:tests/browser/study-telemetry.spec.ts:1,2	tests/browser/study-telemetry.spec.ts	PENDING_HUNK_VERIFICATION	DROP_INTENTIONAL	artifacts/quality/G8/result.md	historical replay, delivery, server, snapshot, or old test surface is intentionally not reproduced
